検証軸,条件,ブロック,3枝パターン,出走数,勝率,市場期待勝率,勝A_E,勝z,複勝率,市場期待複勝率,複勝A_E,複勝z,単勝回収率,勝期待判定,複勝期待判定
ダート含水率階層,低,父ブロック,バ極地,937,0.08110992529348986,0.07384966411010742,1.0983113636448993,0.9100883637367888,0.25720384204909286,0.22256743816819868,1.1556220629844278,3.015014555955113,128.1750266808964,中立,強
ダート含水率階層,標準,父ブロック,極極地,2469,0.06480356419603078,0.07134069289978807,0.908367462691455,-1.3577134411327894,0.19360064803564195,0.2133954174051167,0.907239013798053,-2.881016627719105,55.60145808019441,中立,やや弱
ダート含水率階層,高,父ブロック,極地極,791,0.05436156763590392,0.05444323715194673,0.9984999144004814,-0.010745532497261664,0.20480404551201012,0.17244487094101757,1.1876493884359167,2.8173622809603716,50.31605562579012,中立,強
ダート含水率階層,標準,父ブロック,バ極地,850,0.09647058823529411,0.08330591149998635,1.1580281218735589,1.4928156792387552,0.2823529411764706,0.24777897292657303,1.1395355216850593,2.7844901227681573,101.97647058823533,中立,強
ダート含水率階層,やや低,父ブロック,極極地,2308,0.07885615251299827,0.06624509505346257,1.1903696786812372,2.611368857773499,0.19454072790294627,0.201164156625033,0.9670745085346755,-0.939032213550249,93.70450606585787,強,中立
ダート含水率階層,標準,母父ブロック,地地地,1754,0.07867730900798175,0.06464336248522143,1.2170980280607886,2.5643280326510105,0.20980615735461802,0.1988241413647858,1.0552348216592236,1.3774717837795178,101.10034207525653,強,中立
ダート含水率階層,やや低,母父ブロック,地バ極,1041,0.07300672430355427,0.08069126902107997,0.9047660941418809,-0.9787362629597665,0.2680115273775216,0.23984051444686993,1.1174572736204342,2.5554842913969114,99.15465898174828,中立,強
ダート含水率階層,やや高,父ブロック,バ極地,793,0.10466582597730138,0.0887587829046176,1.1792165524596918,1.7067606454326765,0.28877679697351827,0.25801863674435455,1.119209064187247,2.417182120522426,91.04665825977303,やや強,強
ダート含水率階層,高,父ブロック,地極極,2743,0.05942398833394094,0.07028080349051129,0.845522324484578,-2.392700187157582,0.2023332118118848,0.21083377079110696,0.9596812268389181,-1.3050095014242595,66.2632154575283,弱,中立
ダート含水率階層,やや低,母父ブロック,極地地,1530,0.09084967320261438,0.07586316777011066,1.1975465284802969,2.383848531696271,0.22287581699346407,0.22662959551817988,0.9834365034446055,-0.4191207798165345,76.33986928104576,強,中立
ダート含水率階層,高,父ブロック,バ極地,775,0.10709677419354839,0.08508336121619393,1.2587275897742112,2.3484692569235497,0.2696774193548387,0.2542120452585467,1.0608365118205274,1.162888822782376,70.11612903225807,強,中立
ダート含水率階層,やや高,父ブロック,極地バ,800,0.0525,0.07221660107496716,0.7269796586729469,-2.3365282077107428,0.21875,0.2189741137792962,0.998976528433301,-0.018520951893116134,35.03750000000001,弱,中立
ダート含水率階層,やや高,母母父ブロック,バ極極,1545,0.07637540453074433,0.07628571357379103,1.0011757241657908,0.014371517468251657,0.24854368932038834,0.2280037893710728,1.0900857832493616,2.3117752609836137,66.21359223300972,中立,やや強
ダート含水率階層,標準,母父ブロック,地地極,1052,0.05418250950570342,0.07056181511471994,0.7678729553316207,-2.2182882970922964,0.20437262357414449,0.21625125414371119,0.9450702350069486,-1.1076282933013235,62.899239543726225,弱,中立
ダート含水率階層,高,母母父ブロック,地地極,786,0.047073791348600506,0.06486482099371499,0.7257214407970335,-2.1418166574394797,0.18193384223918574,0.20421773015113553,0.890881717784944,-1.7991230546481702,62.67175572519085,弱,やや弱
ダート含水率階層,低,母父ブロック,地地地,2145,0.05034965034965035,0.06034718678308132,0.8343330158973735,-2.080775117976314,0.1794871794871795,0.18932724795583927,0.9480261368878347,-1.383752610542697,57.79953379953381,弱,中立
ダート含水率階層,高,母父ブロック,地極地,666,0.07057057057057058,0.07582065370314722,0.9307565567407033,-0.5515750160860405,0.1966966966966967,0.22489872685007947,0.874601201401275,-2.080685937667429,47.882882882882875,中立,弱
