検証軸,ブロック,方向,信頼度,条件,3枝パターン,出走数,勝率,市場期待勝率,勝A_E,勝z,複勝率,市場期待複勝率,複勝A_E,複勝z,単勝回収率,勝期待判定,複勝期待判定,総合強度
距離×芝ダ×馬場状態,母父ブロック,マイナス,B,1800×芝×良,地地極,739,0.08389715832205684,0.08789803249249004,0.9544827789999163,-0.4160213425487958,0.2381596752368065,0.2616452345430835,0.9102389181775455,-1.7752128972283203,62.85520974289582,中立,やや弱,1.7752128972283203
距離×芝ダ×馬場状態,母父ブロック,マイナス,B,1600×芝×良,地極極,2355,0.061146496815286625,0.06781685807950537,0.9016415467611502,-1.3914611904579501,0.19490445859872613,0.20705245414976844,0.941328898510639,-1.7680069169996973,77.2271762208068,中立,やや弱,1.7680069169996973
距離×芝ダ×馬場状態,母父ブロック,マイナス,B,1400×ダ×良,極地極,678,0.0471976401179941,0.06227114894036545,0.757937518756774,-1.7457365367965407,0.17699115044247787,0.18814500380656893,0.9407167177526634,-0.8887835809612217,27.77286135693215,やや弱,中立,1.7457365367965407
距離×芝ダ×馬場状態,母父ブロック,マイナス,B,1200×芝×良,極地地,1149,0.06266318537859007,0.07507702682448897,0.8346519305443555,-1.696320933671133,0.21148825065274152,0.22534998461760286,0.938487974656917,-1.3175855766094458,52.89817232375979,やや弱,中立,1.696320933671133
距離×芝ダ×馬場状態,母父ブロック,マイナス,C,1700×ダ×良,極地極,428,0.0630841121495327,0.06763046472669303,0.9327765586776173,-0.4004737875430008,0.17523364485981308,0.20307925468471746,0.8628830410662333,-1.6753177707785574,84.48598130841121,中立,やや弱,1.6753177707785574
距離×芝ダ×馬場状態,母父ブロック,マイナス,C,1800×ダ×不良,地極極,348,0.0603448275862069,0.07520043578374577,0.8024531634329991,-1.1439601857117807,0.19540229885057472,0.2255178367902041,0.8664605054382221,-1.6216663690172695,28.419540229885058,中立,やや弱,1.6216663690172695
距離×芝ダ×馬場状態,母父ブロック,マイナス,C,1400×芝×良,地極地,462,0.08441558441558442,0.08707971435594349,0.9694058488815285,-0.218692040551485,0.22510822510822512,0.25033918776057335,0.8992128924038878,-1.5094419766378466,67.48917748917746,中立,やや弱,1.5094419766378466
距離×芝ダ×馬場状態,母父ブロック,混合,B,1900×ダ×良,極極極,676,0.06360946745562131,0.07161401664536135,0.8882265013931664,-0.8700600927307682,0.24260355029585798,0.21876515909625993,1.1089679512865611,1.8030305572398821,81.4940828402367,中立,やや強,1.8030305572398821
距離×芝ダ×馬場状態,母父ブロック,混合,B,2000×芝×良,極地地,1536,0.08463541666666667,0.08792781200456534,0.9625557003769442,-0.4972888125175182,0.271484375,0.2561936368273254,1.059684301148278,1.6949161619816178,60.43619791666669,中立,やや強,1.6949161619816178
距離×芝ダ×馬場状態,母父ブロック,混合,B,1800×ダ×良,地極地,655,0.08702290076335878,0.07967138212847977,1.0922730149581665,0.7534406797842919,0.2152671755725191,0.2368259688342265,0.9089677818364669,-1.5734437563072685,74.61068702290078,中立,やや弱,1.5734437563072685
距離×芝ダ×馬場状態,母父ブロック,混合,B,1800×芝×稍重,極極極,936,0.053418803418803416,0.06531183328436697,0.8179039039712538,-1.5714184350547842,0.20833333333333334,0.20647471338996343,1.0090016831255244,0.1663115176813997,42.660256410256416,やや弱,中立,1.5714184350547842
距離×芝ダ×馬場状態,母父ブロック,混合,B,2000×芝×良,極地極,1088,0.07261029411764706,0.07208052486342231,1.0073496864129186,0.07311505956905064,0.203125,0.21929335582845047,0.9262706534478924,-1.548798527600621,63.12500000000002,中立,やや弱,1.548798527600621
距離×芝ダ×馬場状態,父ブロック,プラス,C,1400×ダ×良,バ極地,495,0.08484848484848485,0.07808383907198417,1.0866331094487358,0.6020227647289642,0.301010101010101,0.2309040486918685,1.303615517854284,4.422832621668446,99.77777777777779,中立,強,4.422832621668446
距離×芝ダ×馬場状態,父ブロック,プラス,A,1200×ダ×良,地極極,2632,0.08016717325227964,0.07084758757007663,1.1315441499399657,2.0076697188127923,0.23100303951367782,0.2116110900047633,1.0916395710096196,2.9116303277253723,80.99544072948333,強,やや強,2.9116303277253723
距離×芝ダ×馬場状態,父ブロック,プラス,A,1600×芝×良,地バ極,5501,0.07562261407016906,0.07060916427652855,1.0710028201722683,1.5651381646740412,0.22868569351027085,0.21590717554736966,1.059185239816625,2.769656422665777,81.64333757498643,やや強,やや強,2.769656422665777
距離×芝ダ×馬場状態,父ブロック,プラス,B,1800×ダ×稍重,地地極,672,0.09672619047619048,0.07161573622332472,1.3506276075213686,2.7593279681031513,0.22023809523809523,0.21274949100302964,1.035199164048571,0.5785995350626968,130.92261904761904,強,中立,2.7593279681031513
距離×芝ダ×馬場状態,父ブロック,プラス,B,2200×芝×良,地極地,545,0.07889908256880734,0.06650910979848375,1.186289860259204,1.24809044942217,0.24036697247706423,0.2049528686649121,1.1727914522145695,2.481774246401382,82.77064220183486,中立,強,2.481774246401382
距離×芝ダ×馬場状態,父ブロック,プラス,C,1700×ダ×良,バ極地,387,0.11886304909560723,0.08645469478145823,1.37485939191702,2.416279403895868,0.27906976744186046,0.253659497805996,1.1001747218442368,1.3424445277478694,128.91472868217056,強,中立,2.416279403895868
