場所,R,クラスコード,クラス名,芝ダ,グレードコード,距離,馬場状態,レースID(新),馬番,枠番,馬名,性別,年齢,斤量,確定着順,単勝オッズ,調教師,調教師コード,所属,父馬名,コースID
札幌,1,7,未勝利,ダ,,1000,重,2.02508E+17,2,2,ディクシーヴォーグ,牝,3,55,10,45.4,田中勝春,CX01207,美,デクラレーションオブウォー,札幌ダ1000
札幌,1,7,未勝利,ダ,,1000,重,2.02508E+17,3,3,レイアポポ,牝,3,55,1,8.9,青木孝文,CX01156,美,シニスターミニスター,札幌ダ1000
札幌,1,7,未勝利,ダ,,1000,重,2.02508E+17,4,4,コッコラーレ,牝,3,55,5,10.2,鈴木孝志,CX01111,栗,タワーオブロンドン,札幌ダ1000
札幌,1,7,未勝利,ダ,,1000,重,2.02508E+17,5,5,タマゴ,牝,3,52,2,8.1,鈴木孝志,CX01111,栗,ルヴァンスレーヴ,札幌ダ1000
札幌,1,7,未勝利,ダ,,1000,重,2.02508E+17,6,5,ハイエンドモデル,牝,3,52,8,2.4,武藤善則,CX01064,美,モズアスコット,札幌ダ1000
札幌,1,7,未勝利,ダ,,1000,重,2.02508E+17,7,6,サツキレジーナ,牝,3,55,3,9.9,石栗龍彦,CX01043,美,リオンディーズ,札幌ダ1000
札幌,1,7,未勝利,ダ,,1000,重,2.02508E+17,8,6,ファイブエム,牝,3,53,6,21.7,野中賢二,CX01098,栗,リアルスティール,札幌ダ1000
札幌,1,7,未勝利,ダ,,1000,重,2.02508E+17,9,7,エスシーボニー,牝,3,52,9,445.1,浅利英明,CX01204,美,ストロングリターン,札幌ダ1000
札幌,1,7,未勝利,ダ,,1000,重,2.02508E+17,10,7,ブギウギウギ,牝,3,55,12,15.6,昆貢,CX01044,栗,ルヴァンスレーヴ,札幌ダ1000
札幌,1,7,未勝利,ダ,,1000,重,2.02508E+17,11,8,ジョイナーテソーロ,牝,3,55,11,3.8,畠山吉宏,CX01048,美,フィエールマン,札幌ダ1000
札幌,1,7,未勝利,ダ,,1000,重,2.02508E+17,12,8,グランヴァルール,牝,3,52,7,315.2,千葉直人,CX01199,美,リアルスティール,札幌ダ1000
札幌,1,7,未勝利,ダ,,1700,重,2.02508E+17,1,1,ダノンラッセル,牡,3,57,8,12.1,堀宣行,CX01070,美,American Pharoah,札幌ダ1700
札幌,1,7,未勝利,ダ,,1700,重,2.02508E+17,2,2,サンライズミモザ,セ,3,56,12,292.4,安田翔伍,CX01164,栗,ダノンレジェンド,札幌ダ1700
札幌,1,7,未勝利,ダ,,1700,重,2.02508E+17,3,3,ニコ,牝,3,52,7,104.8,大和田成,CX01124,美,ダノンバラード,札幌ダ1700
札幌,1,7,未勝利,ダ,,1700,重,2.02508E+17,4,3,リドルトリガー,牝,3,55,2,12.9,小島茂之,CX01068,美,American Pharoah,札幌ダ1700
札幌,1,7,未勝利,ダ,,1700,重,2.02508E+17,5,4,タイキインドラ,牡,3,57,4,19.3,大竹正博,CX01102,美,サンダースノー,札幌ダ1700
札幌,1,7,未勝利,ダ,,1700,重,2.02508E+17,6,4,アイルビリーヴ,牡,3,57,13,11.6,新谷功一,CX01172,栗,オルフェーヴル,札幌ダ1700
札幌,1,7,未勝利,ダ,,1700,重,2.02508E+17,7,5,ニッシンゲッポ,牝,3,55,11,290.9,金成貴史,CX01132,美,フォーウィールドライブ,札幌ダ1700
札幌,1,7,未勝利,ダ,,1700,重,2.02508E+17,8,5,ハイクオリティ,牡,3,57,1,8,今野貞一,CX01128,栗,リアルスティール,札幌ダ1700
札幌,1,7,未勝利,ダ,,1700,重,2.02508E+17,9,6,ハッピールンナ,牝,3,55,6,5.5,大根田裕,CX01032,栗,ホークビル,札幌ダ1700
札幌,1,7,未勝利,ダ,,1700,重,2.02508E+17,10,6,ヴァルチャースター,牡,3,57,10,19.9,池添学,CX01144,栗,サートゥルナーリア,札幌ダ1700
札幌,1,7,未勝利,ダ,,1700,重,2.02508E+17,11,7,ドバイミッション,牡,3,57,9,3.3,辻野泰之,CX01183,栗,ダイワメジャー,札幌ダ1700
札幌,1,7,未勝利,ダ,,1700,重,2.02508E+17,12,7,キタノホウセキ,牝,3,52,3,3.7,畑端省吾,CX01188,栗,ロジャーバローズ,札幌ダ1700
札幌,1,7,未勝利,ダ,,1700,重,2.02508E+17,13,8,ビスケットマリー,牝,3,52,5,159.7,和田雄二,CX01143,美,マインドユアビスケッツ,札幌ダ1700
札幌,1,7,未勝利,ダ,,1700,重,2.02508E+17,14,8,ブリスディーシャ,牝,3,55,14,190.2,小崎憲,CX01085,栗,リオンディーズ,札幌ダ1700
札幌,1,23,1勝,ダ,,2400,稍,2.02508E+17,1,1,ルシタニア,牡,3,55,4,9.7,武幸四郎,CX01160,栗,レイデオロ,札幌ダ2400
札幌,1,23,1勝,ダ,,2400,稍,2.02508E+17,2,2,リエータメンテ,牝,4,56,3,3.7,佐藤悠太,CX01205,栗,ドゥラメンテ,札幌ダ2400
札幌,1,23,1勝,ダ,,2400,稍,2.02508E+17,3,3,ピストルスター,牡,3,55,5,4.6,高橋亮,CX01136,栗,アニマルキングダム,札幌ダ2400
札幌,1,23,1勝,ダ,,2400,稍,2.02508E+17,4,4,ベイラム,牡,3,55,2,2.4,武英智,CX01161,栗,サートゥルナーリア,札幌ダ2400
札幌,1,23,1勝,ダ,,2400,稍,2.02508E+17,5,5,フロンタルジェダイ,牡,6,58,8,90.4,高橋義忠,CX01129,栗,スピルバーグ,札幌ダ2400
札幌,1,23,1勝,ダ,,2400,稍,2.02508E+17,6,6,ベルフィーヌ,牝,4,56,9,40.7,堀内岳志,CX01189,美,マインドユアビスケッツ,札幌ダ2400
札幌,1,23,1勝,ダ,,2400,稍,2.02508E+17,7,7,シーリュウシー,牡,4,58,7,7.2,岡田稲男,CX01066,栗,ホッコータルマエ,札幌ダ2400
札幌,1,23,1勝,ダ,,2400,稍,2.02508E+17,8,8,ビッグベルーガ,牡,5,58,1,21.7,牧浦充徳,CX01113,栗,ハービンジャー,札幌ダ2400
札幌,1,23,1勝,ダ,,2400,稍,2.02508E+17,9,8,リアンクトワ,牝,4,53,6,30.7,辻野泰之,CX01183,栗,ドレフォン,札幌ダ2400
札幌,1,23,1勝,ダ,E,1700,稍,2.02508E+17,1,1,ハミルトン,牡,3,55,2,6.2,高野友和,CX01117,栗,キズナ,札幌ダ1700
札幌,1,23,1勝,ダ,E,1700,稍,2.02508E+17,2,2,リーゼノアール,セ,5,58,3,2.3,国枝栄,CX00399,美,エピファネイア,札幌ダ1700
札幌,1,23,1勝,ダ,E,1700,稍,2.02508E+17,3,3,ミッションルース,牡,4,58,5,11.5,平田修,CX01082,栗,リアルスティール,札幌ダ1700
札幌,1,23,1勝,ダ,E,1700,稍,2.02508E+17,4,4,レイワサンサン,セ,4,58,6,5.5,高柳大輔,CX01159,栗,スワーヴリチャード,札幌ダ1700
札幌,1,23,1勝,ダ,E,1700,稍,2.02508E+17,6,6,メレサンク,牝,3,53,4,92,田中克典,CX01180,栗,ドレフォン,札幌ダ1700
札幌,1,23,1勝,ダ,E,1700,稍,2.02508E+17,7,7,アーロンイメル,牡,4,58,1,2.5,高橋義忠,CX01129,栗,パイロ,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,1,1,レッドファイブ,牡,2,54,13,348.8,安田翔伍,CX01164,栗,ダノンスマッシュ,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,2,2,ブラックジャック,牡,2,55,10,29.7,須貝尚介,CX01105,栗,ダノンスマッシュ,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,3,3,ハグレジョー,牡,2,55,4,6.9,岡田稲男,CX01066,栗,エスポワールシチー,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,4,3,イッスンボウシ,牡,2,52,14,373.9,的場均,CX01063,美,ダノンプレミアム,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,5,4,リフレックス,牡,2,52,6,3.8,金成貴史,CX01132,美,モーニン,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,6,4,ウルヴァリン,牡,2,55,11,322.7,伊藤伸一,CX01031,美,ベストウォーリア,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,7,5,マーゴットサンズ,牝,2,55,1,13.1,伊坂重信,CX01177,美,ミスチヴィアスアレックス,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,8,5,リピース,牝,2,52,2,74.3,前川恭子,CX01210,栗,サンダースノー,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,9,6,ティブロン,牡,2,55,12,5.8,矢嶋大樹,CX01202,美,リオンディーズ,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,10,6,ロードベルファスト,牡,2,55,8,18.8,畑端省吾,CX01188,栗,ロジャーバローズ,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,11,7,ユニゾン,牡,2,55,5,8.8,菊川正達,CX01052,美,サンダースノー,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,12,7,グレーヌドジョワ,牡,2,55,7,7.6,今野貞一,CX01128,栗,ロードカナロア,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,13,8,ミヤエスケープ,牝,2,55,3,5.1,伊藤圭三,CX01023,美,モーリス,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,14,8,エクストラプッシュ,牡,2,55,9,17.9,奥村豊,CX01146,栗,ナダル,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,1,1,デルマアリエル,牡,3,57,6,8.2,深山雅史,CX01174,美,ストロングリターン,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,2,2,カリビアンブルー,牡,3,56,9,549.1,池江泰寿,CX01071,栗,エピファネイア,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,3,3,デルマサターン,牡,3,54,11,85.2,菊沢隆徳,CX01115,美,イスラボニータ,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,4,3,ビービーバザーク,牡,3,57,2,4.3,武幸四郎,CX01160,栗,シニスターミニスター,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,5,4,テンフレッシュ,牝,3,55,13,29.8,田村康仁,CX01027,美,ダイワメジャー,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,6,4,オースミストロング,牡,3,57,12,85.3,高橋亮,CX01136,栗,ナダル,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,7,5,オキョンピー,牡,3,57,5,7.2,高柳瑞樹,CX01118,美,ファインニードル,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,8,5,ロイヤルテール,牡,3,54,4,61.5,畑端省吾,CX01188,栗,レイデオロ,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,9,6,サザンブラック,牡,3,54,7,25.6,根本康広,CX01029,美,ブラックタイド,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,10,6,ジョードリウム,牡,3,57,1,2.4,清水久詞,CX01110,栗,ホッコータルマエ,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,11,7,ブルームノーズ,牡,3,57,8,18.6,伊藤大士,CX01109,美,アドマイヤマーズ,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,12,7,ディアマント,牝,3,53,10,109.9,西村真幸,CX01148,栗,サトノダイヤモンド,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,13,8,プレスジャンケット,牝,3,55,14,17.2,渡辺薫彦,CX01155,栗,ドゥラメンテ,札幌ダ1700
札幌,2,7,未勝利,ダ,,1700,良,2.02508E+17,14,8,エンジョイドライブ,牡,3,57,3,8.5,宮本博,CX01073,栗,フォーウィールドライブ,札幌ダ1700
札幌,2,23,1勝,ダ,,1000,良,2.02508E+17,1,1,シエラメンテ,牝,6,53,11,72.7,堀内岳志,CX01189,美,ドゥラメンテ,札幌ダ1000
札幌,2,23,1勝,ダ,,1000,良,2.02508E+17,2,2,ラブミーナッソー,牝,3,54,5,16.4,宮徹,CX01018,栗,コパノリッキー,札幌ダ1000
札幌,2,23,1勝,ダ,,1000,良,2.02508E+17,3,3,ディニトーソ,牡,3,53,3,1.5,辻野泰之,CX01183,栗,ディーマジェスティ,札幌ダ1000
札幌,2,23,1勝,ダ,,1000,良,2.02508E+17,4,4,カップッチョ,牡,8,58,7,86,南田美知,CX00437,美,ジョーカプチーノ,札幌ダ1000
札幌,2,23,1勝,ダ,,1000,良,2.02508E+17,5,5,ダオラダオラ,セ,5,55,10,181.6,加藤和宏,CX01077,美,ドレフォン,札幌ダ1000
札幌,2,23,1勝,ダ,,1000,良,2.02508E+17,6,6,スイッチオン,牡,5,58,4,14.8,小手川準,CX01171,美,マジェスティックウォリアー,札幌ダ1000
札幌,2,23,1勝,ダ,,1000,良,2.02508E+17,7,6,タミゼ,牝,4,53,1,8.1,平田修,CX01082,栗,リオンディーズ,札幌ダ1000
札幌,2,23,1勝,ダ,,1000,良,2.02508E+17,8,7,ミスターディジェイ,牡,4,58,8,15.3,清水英克,CX01080,美,タリスマニック,札幌ダ1000
札幌,2,23,1勝,ダ,,1000,良,2.02508E+17,9,7,レディオンステージ,牝,3,54,6,39.5,西園正都,CX01028,栗,エピファネイア,札幌ダ1000
札幌,2,23,1勝,ダ,,1000,良,2.02508E+17,10,8,モダンフリンジ,牝,5,53,9,196.7,伊藤圭三,CX01023,美,リオンディーズ,札幌ダ1000
札幌,2,23,1勝,ダ,,1000,良,2.02508E+17,11,8,イチトゼロノアイダ,牝,3,51,2,4.6,石坂公一,CX01166,栗,サンダースノー,札幌ダ1000
札幌,2,23,1勝,ダ,,1700,良,2.02508E+17,1,1,コンテナライン,牝,3,53,7,63.1,高柳大輔,CX01159,栗,ドゥラメンテ,札幌ダ1700
札幌,2,23,1勝,ダ,,1700,良,2.02508E+17,2,2,アルマグラース,牝,3,53,9,269.2,水野貴広,CX01094,美,スワーヴリチャード,札幌ダ1700
札幌,2,23,1勝,ダ,,1700,良,2.02508E+17,3,3,レディゴディヴァ,牝,3,53,6,3.9,小崎憲,CX01085,栗,ルヴァンスレーヴ,札幌ダ1700
札幌,2,23,1勝,ダ,,1700,良,2.02508E+17,4,4,カンカール,牝,4,55,10,367.8,藤野健太,CX01200,栗,シャンハイボビー,札幌ダ1700
札幌,2,23,1勝,ダ,,1700,良,2.02508E+17,5,5,シンボリノエル,牝,4,56,3,20.7,土田稔,CX00417,美,ドレフォン,札幌ダ1700
札幌,2,23,1勝,ダ,,1700,良,2.02508E+17,6,6,ミサビスケッツ,牝,3,53,2,2.6,村田一誠,CX01190,美,マインドユアビスケッツ,札幌ダ1700
札幌,2,23,1勝,ダ,,1700,良,2.02508E+17,7,6,スナークメモリー,牝,5,56,5,9.1,宮地貴稔,CX01211,栗,オルフェーヴル,札幌ダ1700
札幌,2,23,1勝,ダ,,1700,良,2.02508E+17,8,7,ネクストヒロイン,牝,4,56,11,254.3,戸田博文,CX01054,美,ブリックスアンドモルタル,札幌ダ1700
札幌,2,23,1勝,ダ,,1700,良,2.02508E+17,9,7,セージグリーン,牝,4,56,4,13.5,菊川正達,CX01052,美,ディーマジェスティ,札幌ダ1700
札幌,2,23,1勝,ダ,,1700,良,2.02508E+17,10,8,エンプレスフレーム,牝,3,53,1,5.4,上原博之,CX00423,美,カリフォルニアクローム,札幌ダ1700
札幌,2,23,1勝,ダ,,1700,良,2.02508E+17,11,8,ウィンターサン,牝,3,53,8,5.7,加藤征弘,CX01059,美,サンダースノー,札幌ダ1700
札幌,2,43,2勝,ダ,E,1700,良,2.02508E+17,1,1,スカンジナビア,牝,6,56,13,83.5,安達昭夫,CX01042,栗,カレンブラックヒル,札幌ダ1700
札幌,2,43,2勝,ダ,E,1700,良,2.02508E+17,2,2,ラオラシオン,牡,4,58,7,7.6,斎藤誠,CX01086,美,クリエイター2,札幌ダ1700
札幌,2,43,2勝,ダ,E,1700,良,2.02508E+17,3,3,オコタンペ,牡,4,58,5,4.8,須貝尚介,CX01105,栗,ニューイヤーズデイ,札幌ダ1700
札幌,2,43,2勝,ダ,E,1700,良,2.02508E+17,4,3,マフィン,牝,4,56,10,48.3,大和田成,CX01124,美,ミッキーアイル,札幌ダ1700
札幌,2,43,2勝,ダ,E,1700,良,2.02508E+17,5,4,レッドセニョール,牡,4,58,9,52.9,矢嶋大樹,CX01202,美,リアルインパクト,札幌ダ1700
札幌,2,43,2勝,ダ,E,1700,良,2.02508E+17,6,4,チュウワクリスエス,牡,3,56,4,5,栗田徹,CX01127,美,ルヴァンスレーヴ,札幌ダ1700
札幌,2,43,2勝,ダ,E,1700,良,2.02508E+17,7,5,コスモオピニオン,牡,5,58,3,17.8,黒岩陽一,CX01133,美,ダノンバラード,札幌ダ1700
札幌,2,43,2勝,ダ,E,1700,良,2.02508E+17,8,5,ツインビスケッツ,牝,5,56,14,31.8,新開幸一,CX01116,美,マインドユアビスケッツ,札幌ダ1700
札幌,2,43,2勝,ダ,E,1700,良,2.02508E+17,9,6,サイモンルモンド,セ,8,58,11,196.5,根本康広,CX01029,美,ダノンシャンティ,札幌ダ1700
札幌,2,43,2勝,ダ,E,1700,良,2.02508E+17,10,6,ベルギューン,牝,3,54,1,3.7,牧浦充徳,CX01113,栗,ナダル,札幌ダ1700
札幌,2,43,2勝,ダ,E,1700,良,2.02508E+17,11,7,グレイスオブゴッド,牝,5,56,8,53.3,緒方努,CX01193,栗,ラニ,札幌ダ1700
札幌,2,43,2勝,ダ,E,1700,良,2.02508E+17,12,7,カプラローラ,牝,6,56,2,9.4,菊沢隆徳,CX01115,美,キタサンブラック,札幌ダ1700
札幌,2,43,2勝,ダ,E,1700,良,2.02508E+17,13,8,トゥピ,牝,5,56,12,14,田村康仁,CX01027,美,シニスターミニスター,札幌ダ1700
札幌,2,43,2勝,ダ,E,1700,良,2.02508E+17,14,8,エイブラムス,牡,4,58,6,9,鈴木慎太,CX01179,美,フリオーソ,札幌ダ1700
札幌,3,7,未勝利,ダ,,1700,重,2.02508E+17,1,1,ロワゾブルーチヌ,牡,3,57,11,431.6,中尾秀正,CX01069,栗,ジャスタウェイ,札幌ダ1700
札幌,3,7,未勝利,ダ,,1700,重,2.02508E+17,2,2,トリプレーテ,牡,3,54,7,8.9,武英智,CX01161,栗,Saxon Warrior,札幌ダ1700
札幌,3,7,未勝利,ダ,,1700,重,2.02508E+17,3,3,サンダーフレア,牝,3,52,10,47.5,久保田貴,CX01067,美,リアルスティール,札幌ダ1700
札幌,3,7,未勝利,ダ,,1700,重,2.02508E+17,4,3,ドルチェリターン,牡,3,57,4,14.2,池添学,CX01144,栗,ハービンジャー,札幌ダ1700
札幌,3,7,未勝利,ダ,,1700,重,2.02508E+17,5,4,ロイヤルテール,牡,3,57,8,28.9,畑端省吾,CX01188,栗,レイデオロ,札幌ダ1700
札幌,3,7,未勝利,ダ,,1700,重,2.02508E+17,6,4,クアトロフォルトナ,牡,3,57,12,30.8,寺島良,CX01158,栗,バゴ,札幌ダ1700
札幌,3,7,未勝利,ダ,,1700,重,2.02508E+17,7,5,スイッチビスケット,牡,3,57,9,304.2,森田直行,CX01142,栗,サトノクラウン,札幌ダ1700
札幌,3,7,未勝利,ダ,,1700,重,2.02508E+17,8,5,オロパタジン,牡,3,54,1,4.8,相沢郁,CX01020,美,ノヴェリスト,札幌ダ1700
札幌,3,7,未勝利,ダ,,1700,重,2.02508E+17,9,6,バダジェフスカ,牝,3,53,13,206.7,新谷功一,CX01172,栗,デクラレーションオブウォー,札幌ダ1700
札幌,3,7,未勝利,ダ,,1700,重,2.02508E+17,10,6,シヴァールバーニ,牡,3,54,5,69.5,池江泰寿,CX01071,栗,サトノダイヤモンド,札幌ダ1700
札幌,3,7,未勝利,ダ,,1700,重,2.02508E+17,11,7,ホウオウサムレット,牡,3,57,2,1.7,田中博康,CX01162,美,ブリックスアンドモルタル,札幌ダ1700
札幌,3,7,未勝利,ダ,,1700,重,2.02508E+17,12,7,オンクラウドナイン,牡,3,57,6,8.2,和田正一,CX01114,美,ラニ,札幌ダ1700
札幌,3,7,未勝利,ダ,,1700,重,2.02508E+17,13,8,アンタンシオン,牝,3,55,3,27.8,杉山佳明,CX01178,栗,ワールドエース,札幌ダ1700
札幌,3,7,未勝利,ダ,,1700,重,2.02508E+17,14,8,セレーネアステール,牝,3,55,14,67.6,武幸四郎,CX01160,栗,ルーラーシップ,札幌ダ1700
札幌,3,15,新馬,ダ,,1700,重,2.02508E+17,1,1,ケイアイアギト,牡,2,55,2,19.9,加藤征弘,CX01059,美,エスポワールシチー,札幌ダ1700
札幌,3,15,新馬,ダ,,1700,重,2.02508E+17,2,2,ココラッシー,牡,2,52,6,135,西園翔太,CX01196,栗,ゴールドドリーム,札幌ダ1700
札幌,3,15,新馬,ダ,,1700,重,2.02508E+17,3,3,スノースコール,牡,2,55,8,21.6,加藤征弘,CX01059,美,クリソベリル,札幌ダ1700
札幌,3,15,新馬,ダ,,1700,重,2.02508E+17,4,4,ワラビガミ,牝,2,55,10,51.2,新谷功一,CX01172,栗,リアルスティール,札幌ダ1700
札幌,3,15,新馬,ダ,,1700,重,2.02508E+17,5,4,ワールドブレイヴ,牡,2,52,12,56.8,宮田敬介,CX01175,美,ワールドプレミア,札幌ダ1700
札幌,3,15,新馬,ダ,,1700,重,2.02508E+17,6,5,セスティーナ,牡,2,55,3,3.7,須貝尚介,CX01105,栗,マインドユアビスケッツ,札幌ダ1700
札幌,3,15,新馬,ダ,,1700,重,2.02508E+17,7,5,デールエルバハリ,牝,2,52,7,35.6,杉山佳明,CX01178,栗,クリソベリル,札幌ダ1700
札幌,3,15,新馬,ダ,,1700,重,2.02508E+17,8,6,オーケートムボーイ,牝,2,55,9,43.3,奥村豊,CX01146,栗,シニスターミニスター,札幌ダ1700
札幌,3,15,新馬,ダ,,1700,重,2.02508E+17,9,6,シェンフー,牡,2,55,13,41,前川恭子,CX01210,栗,ドレフォン,札幌ダ1700
札幌,3,15,新馬,ダ,,1700,重,2.02508E+17,10,7,インシオン,牡,2,55,5,8.4,藤原英昭,CX01055,栗,ドレフォン,札幌ダ1700
札幌,3,15,新馬,ダ,,1700,重,2.02508E+17,11,7,セイウンブシドウ,牡,2,55,11,11.9,伊藤大士,CX01109,美,ヘニーヒューズ,札幌ダ1700
札幌,3,15,新馬,ダ,,1700,重,2.02508E+17,12,8,リュウカルネ,牡,2,55,1,2.5,伊藤圭三,CX01023,美,ドレフォン,札幌ダ1700
札幌,3,15,新馬,ダ,,1700,重,2.02508E+17,13,8,タイセイモノリス,牡,2,55,4,5.6,栗田徹,CX01127,美,ゴールドドリーム,札幌ダ1700
札幌,3,23,1勝,ダ,,1000,重,2.02508E+17,1,1,ピリー,牝,4,56,9,56.1,西園正都,CX01028,栗,スクリーンヒーロー,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,重,2.02508E+17,2,2,ボディブロー,牡,4,58,4,6.3,森秀行,CX00427,栗,City of Light,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,重,2.02508E+17,3,3,セイゲン,セ,6,58,10,66.7,中川公成,CX01081,美,エスポワールシチー,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,重,2.02508E+17,4,4,ショウナンラリー,牡,3,56,5,3.5,嘉藤貴行,CX01195,美,ナダル,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,重,2.02508E+17,5,5,メイショウハボマイ,牡,3,55,11,53.4,本田優,CX01099,栗,マジェスティックウォリアー,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,重,2.02508E+17,6,5,メイショウハッブル,牡,4,55,12,253.7,石橋守,CX01140,栗,グレーターロンドン,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,重,2.02508E+17,7,6,ミニョンマルーン,牝,3,51,1,2.6,伊藤圭三,CX01023,美,ミスターメロディ,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,重,2.02508E+17,8,6,キャリーグレイス,牝,3,54,7,35.7,寺島良,CX01158,栗,カリフォルニアクローム,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,重,2.02508E+17,9,7,エコロレオナ,牝,3,51,6,6.6,森秀行,CX00427,栗,City of Light,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,重,2.02508E+17,10,7,ペレグリン,牝,4,56,3,13.1,河嶋宏樹,CX01198,栗,バンブーエール,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,重,2.02508E+17,11,8,イノキ,牡,3,56,8,29.8,岩戸孝樹,CX01051,美,ミスターメロディ,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,重,2.02508E+17,12,8,スパークルジョイ,牝,4,53,2,11.1,前川恭子,CX01210,栗,レッドファルクス,札幌ダ1000
札幌,3,23,1勝,ダ,,1700,重,2.02508E+17,1,1,サザンブラック,牡,3,52,9,66.1,根本康広,CX01029,美,ブラックタイド,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,重,2.02508E+17,2,2,グロリアスヒーロー,セ,6,55,8,22.2,高木登,CX01088,美,スクリーンヒーロー,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,重,2.02508E+17,3,3,クラウンウルル,牡,3,55,10,38.9,菊川正達,CX01052,美,レッドファルクス,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,重,2.02508E+17,4,4,マーベリックシチー,牡,4,58,3,38.8,岡田稲男,CX01066,栗,パイロ,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,重,2.02508E+17,5,5,コスモフレディ,牡,4,58,5,8.9,水野貴広,CX01094,美,シニスターミニスター,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,重,2.02508E+17,6,6,プチブール,牝,4,56,1,2,小西一男,CX00405,美,サトノクラウン,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,重,2.02508E+17,7,6,ファイヤーウィップ,牡,4,57,7,13.6,吉田直弘,CX01101,栗,モーニン,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,重,2.02508E+17,8,7,ルグランシャリオ,牡,3,55,6,62.6,石栗龍彦,CX01043,美,フサイチセブン,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,重,2.02508E+17,9,7,ヴェラグエリエロ,牡,5,55,4,6.8,辻哲英,CX01182,美,レッドファルクス,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,重,2.02508E+17,10,8,ミスティマウンテン,牡,3,55,2,3.7,池上昌和,CX01150,美,サンダースノー,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,重,2.02508E+17,11,8,スズノソレイユ,牡,3,52,11,33.4,平田修,CX01082,栗,ディスクリートキャット,札幌ダ1700
札幌,3,43,2勝,ダ,E,1700,重,2.02508E+17,1,1,セイウンガレオン,セ,6,58,8,104,奥平雅士,CX01074,美,ドゥラメンテ,札幌ダ1700
札幌,3,43,2勝,ダ,E,1700,重,2.02508E+17,2,2,フォーワンセルフ,牡,6,58,7,236.8,小手川準,CX01171,美,パイロ,札幌ダ1700
札幌,3,43,2勝,ダ,E,1700,重,2.02508E+17,3,3,ドッビアーコ,牡,4,58,6,18.9,奥村豊,CX01146,栗,Street Boss,札幌ダ1700
札幌,3,43,2勝,ダ,E,1700,重,2.02508E+17,4,3,オルゴーリオ,セ,4,58,4,9.6,菊沢隆徳,CX01115,美,Mor Spirit,札幌ダ1700
