年月日,場所,R,馬番,レース名,芝・ダ,距離,馬名,性別,騎手,調教師,所属,父,芝・ダ,コースID,所属,日にち判定,前日判定,水曜日判定,木曜日判定,先週の土曜日判定,先週の日曜日判定,2w前の土曜日判定,2w前の日曜日判定,坂2w前 土 TIME1,坂2w前 土 LAP1,坂2w前 土 LAP2,坂2w前 日 TIME1,坂2w前 日 LAP1,坂2w前 日 LAP2,坂1w前 土 TIME1,坂1w前 土 LAP1,坂1w前 土 LAP2,坂1w前 日 TIME1,坂1w前 日 LAP1,坂1w前 日 LAP2, 坂 水 TIME1, 坂 水 LAP1, 坂 水 LAP2, 坂 水 LAP3, 坂 水 LAP4, 坂 木 TIME1, 坂 木 LAP1, 坂 木 LAP2, 坂 木 LAP3, 坂 木 LAP4, 坂 前日 TIME1,ウ2w前 土 １F,ウ2w前 日 １F,ウ1w前 土 １F,ウ1w前 土 5F,ウ1w前 日 １F,ウ1w前 日 5F,ウ 水 1F,ウ 水 4F,ウ 水 5F,ウ 水 6F,ウ 木 1F,ウ 木 4F,ウ 木 5F,ウ 木 6F,調教師判定,ウ 水1F,ウ 木1F,ウ 1F判定,ウ 前日 5F,水曜日A3,木曜日A3,A3LAP判定,水曜日B3,木曜日B3,B3LAP判定,前日坂路時計,前日坂路TIME１判定,水曜坂路爆速,木曜坂路爆速,坂路爆速判定,水曜地雷ラップ,木曜地雷ラップ,地雷ラップ判定,コース判定,A3高勝率Lap,本命候補判定,相手候補判定,ZI,脚質,枠,レースID,血統登録番号
20260922,中山,2,5,未勝利*,芝,1200,ナリタライズ,牡,石田拓郎,高橋亮,栗,イスラボニータ,-2146826259,中山芝1200,-2146826259,46287,ナリタライズ46284,ナリタライズ46281,ナリタライズ46282,ナリタライズ46277,ナリタライズ46278,ナリタライズ46270,ナリタライズ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,98,　,4,2.02609E+17,24105955
20260922,中山,2,6,未勝利*,芝,1200,ニシノタカオ,牡,野中悠太,堀内岳志,美,セイウンコウセイ,-2146826259,中山芝1200,-2146826259,46287,ニシノタカオ46284,ニシノタカオ46281,ニシノタカオ46282,ニシノタカオ46277,ニシノタカオ46278,ニシノタカオ46270,ニシノタカオ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,101,　,4,2.02609E+17,24101869
20260922,中山,2,7,未勝利*,芝,1200,シジマ,牝,三浦皇成,池上昌和,美,アメリカンペイトリオット,-2146826259,中山芝1200,-2146826259,46287,シジマ46284,シジマ46281,シジマ46282,シジマ46277,シジマ46278,シジマ46270,シジマ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,102,　,5,2.02609E+17,24100678
20260922,中山,2,8,未勝利*,芝,1200,バタフライ,牝,原田和真,松山将樹,美,タワーオブロンドン,-2146826259,中山芝1200,-2146826259,46287,バタフライ46284,バタフライ46281,バタフライ46282,バタフライ46277,バタフライ46278,バタフライ46270,バタフライ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,109,　,5,2.02609E+17,24107318
20260922,中山,2,9,未勝利*,芝,1200,ニシノムホウモノ,牡,横山和生,村田一誠,美,ビッグアーサー,-2146826259,中山芝1200,-2146826259,46287,ニシノムホウモノ46284,ニシノムホウモノ46281,ニシノムホウモノ46282,ニシノムホウモノ46277,ニシノムホウモノ46278,ニシノムホウモノ46270,ニシノムホウモノ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,101,　,6,2.02609E+17,24105422
20260922,中山,3,1,未勝利*,ダ,1200,ビスクヴィート,牡,内田博幸,中舘英二,美,マインドユアビスケッツ,-2146826259,中山ダ1200,-2146826259,46287,ビスクヴィート46284,ビスクヴィート46281,ビスクヴィート46282,ビスクヴィート46277,ビスクヴィート46278,ビスクヴィート46270,ビスクヴィート46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,92,　,1,2.02609E+17,24101728
20260922,中山,3,10,未勝利*,ダ,1200,ダンシングリリー,牝,小崎綾也,佐藤吉勝,美,マクフィ,-2146826259,中山ダ1200,-2146826259,46287,ダンシングリリー46284,ダンシングリリー46281,ダンシングリリー46282,ダンシングリリー46277,ダンシングリリー46278,ダンシングリリー46270,ダンシングリリー46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,100,　,8,2.02609E+17,24106780
20260922,中山,3,11,未勝利*,ダ,1200,ヒーローシー,牝,丸田恭介,石栗龍彦,美,マクフィ,-2146826259,中山ダ1200,-2146826259,46287,ヒーローシー46284,ヒーローシー46281,ヒーローシー46282,ヒーローシー46277,ヒーローシー46278,ヒーローシー46270,ヒーローシー46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,89,　,8,2.02609E+17,24100795
20260922,中山,3,2,未勝利*,ダ,1200,モミスケ,牡,長浜鴻緒,水野貴広,美,ビッグアーサー,-2146826259,中山ダ1200,-2146826259,46287,モミスケ46284,モミスケ46281,モミスケ46282,モミスケ46277,モミスケ46278,モミスケ46270,モミスケ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,90,　,2,2.02609E+17,24105532
20260922,中山,3,3,未勝利*,ダ,1200,ソウラスフロス,牡,三浦皇成,金成貴史,美,フォーウィールドライブ,-2146826259,中山ダ1200,-2146826259,46287,ソウラスフロス46284,ソウラスフロス46281,ソウラスフロス46282,ソウラスフロス46277,ソウラスフロス46278,ソウラスフロス46270,ソウラスフロス46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,107,　,3,2.02609E+17,24102190
20260922,中山,3,4,未勝利*,ダ,1200,シュアシング,牝,武藤雅,相沢郁,美,ジャンダルム,-2146826259,中山ダ1200,-2146826259,46287,シュアシング46284,シュアシング46281,シュアシング46282,シュアシング46277,シュアシング46278,シュアシング46270,シュアシング46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,99,先,4,2.02609E+17,24105131
20260922,中山,3,5,未勝利*,ダ,1200,ドナビッグベン,牝,佐々木大,秋本大介,美,タワーオブロンドン,-2146826259,中山ダ1200,-2146826259,46287,ドナビッグベン46284,ドナビッグベン46281,ドナビッグベン46282,ドナビッグベン46277,ドナビッグベン46278,ドナビッグベン46270,ドナビッグベン46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,110,差,5,2.02609E+17,24101341
20260922,中山,3,6,未勝利*,ダ,1200,ベアアミーチ,牝,松岡正海,杉浦宏昭,美,ミスチヴィアスアレックス,-2146826259,中山ダ1200,-2146826259,46287,ベアアミーチ46284,ベアアミーチ46281,ベアアミーチ46282,ベアアミーチ46277,ベアアミーチ46278,ベアアミーチ46270,ベアアミーチ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,97,先,6,2.02609E+17,24101604
20260922,中山,3,7,未勝利*,ダ,1200,スウィット,牡,木幡巧也,牧光二,美,エイシンフラッシュ,-2146826259,中山ダ1200,-2146826259,46287,スウィット46284,スウィット46281,スウィット46282,スウィット46277,スウィット46278,スウィット46270,スウィット46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,104,先,6,2.02609E+17,24101373
20260922,中山,3,8,未勝利*,ダ,1200,ギムナシオン,牡,横山武史,嘉藤貴行,美,マテラスカイ,-2146826259,中山ダ1200,-2146826259,46287,ギムナシオン46284,ギムナシオン46281,ギムナシオン46282,ギムナシオン46277,ギムナシオン46278,ギムナシオン46270,ギムナシオン46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,114,　,7,2.02609E+17,24100454
20260922,中山,3,9,未勝利*,ダ,1200,ヤマニンスペッキオ,牡,江田照男,田中勝春,美,シュヴァルグラン,-2146826259,中山ダ1200,-2146826259,46287,ヤマニンスペッキオ46284,ヤマニンスペッキオ46281,ヤマニンスペッキオ46282,ヤマニンスペッキオ46277,ヤマニンスペッキオ46278,ヤマニンスペッキオ46270,ヤマニンスペッキオ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,98,　,7,2.02609E+17,24102784
20260922,中山,4,1,未勝利*,芝,1800,サンアンドスターズ,牝,小林美駒,畠山吉宏,美,モーニン,-2146826259,中山芝1800,-2146826259,46287,サンアンドスターズ46284,サンアンドスターズ46281,サンアンドスターズ46282,サンアンドスターズ46277,サンアンドスターズ46278,サンアンドスターズ46270,サンアンドスターズ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,91,　,1,2.02609E+17,24103262
20260922,中山,4,10,未勝利*,芝,1800,キャッチアップ,牝,武藤雅,小野次郎,美,ベンバトル,-2146826259,中山芝1800,-2146826259,46287,キャッチアップ46284,キャッチアップ46281,キャッチアップ46282,キャッチアップ46277,キャッチアップ46278,キャッチアップ46270,キャッチアップ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,90,　,8,2.02609E+17,24101787
20260922,中山,4,2,未勝利*,芝,1800,マイネルアルディ,牡,佐々木大,菊川正達,美,ブリックスアンドモルタル,-2146826259,中山芝1800,-2146826259,46287,マイネルアルディ46284,マイネルアルディ46281,マイネルアルディ46282,マイネルアルディ46277,マイネルアルディ46278,マイネルアルディ46270,マイネルアルディ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,84,追,2,2.02609E+17,24103585
20260922,中山,4,3,未勝利*,芝,1800,アニエーネ,牝,柴田大知,和田勇介,美,ベンバトル,-2146826259,中山芝1800,-2146826259,46287,アニエーネ46284,アニエーネ46281,アニエーネ46282,アニエーネ46277,アニエーネ46278,アニエーネ46270,アニエーネ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,116,　,3,2.02609E+17,24103586
20260922,中山,4,4,未勝利*,芝,1800,キャピタルストーン,牡,大野拓弥,久保田貴,美,サートゥルナーリア,-2146826259,中山芝1800,-2146826259,46287,キャピタルストーン46284,キャピタルストーン46281,キャピタルストーン46282,キャピタルストーン46277,キャピタルストーン46278,キャピタルストーン46270,キャピタルストーン46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,125,先,4,2.02609E+17,24105780
20260922,中山,4,5,未勝利*,芝,1800,トーセンシントラ,牡,丹内祐次,中舘英二,美,ハイランドリール,-2146826259,中山芝1800,-2146826259,46287,トーセンシントラ46284,トーセンシントラ46281,トーセンシントラ46282,トーセンシントラ46277,トーセンシントラ46278,トーセンシントラ46270,トーセンシントラ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,108,　,5,2.02609E+17,24104757
20260922,中山,4,6,未勝利*,芝,1800,クシェドゥソレイユ,牝,横山武史,辻哲英,美,エフフォーリア,-2146826259,中山芝1800,-2146826259,46287,クシェドゥソレイユ46284,クシェドゥソレイユ46281,クシェドゥソレイユ46282,クシェドゥソレイユ46277,クシェドゥソレイユ46278,クシェドゥソレイユ46270,クシェドゥソレイユ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,112,先,6,2.02609E+17,24102962
20260922,中山,4,7,未勝利*,芝,1800,ドナリー,牝,石神深道,林徹,美,ルーラーシップ,-2146826259,中山芝1800,-2146826259,46287,ドナリー46284,ドナリー46281,ドナリー46282,ドナリー46277,ドナリー46278,ドナリー46270,ドナリー46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,116,　,7,2.02609E+17,24106056
20260922,中山,4,8,未勝利*,芝,1800,エレスレイプニル,牡,木幡巧也,杉浦宏昭,美,ハイランドリール,-2146826259,中山芝1800,-2146826259,46287,エレスレイプニル46284,エレスレイプニル46281,エレスレイプニル46282,エレスレイプニル46277,エレスレイプニル46278,エレスレイプニル46270,エレスレイプニル46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,95,追,7,2.02609E+17,24106831
20260922,中山,4,9,未勝利*,芝,1800,コスモバルムンク,牡,菊沢一樹,小手川準,美,ダノンバラード,-2146826259,中山芝1800,-2146826259,46287,コスモバルムンク46284,コスモバルムンク46281,コスモバルムンク46282,コスモバルムンク46277,コスモバルムンク46278,コスモバルムンク46270,コスモバルムンク46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,96,差,8,2.02609E+17,24103610
20260922,中山,5,1,新馬・牝,芝,1600,ビーハッピーデイ,牝,ミシェル,西田雄一,美,サートゥルナーリア,-2146826259,中山芝1600,-2146826259,46287,ビーハッピーデイ46284,ビーハッピーデイ46281,ビーハッピーデイ46282,ビーハッピーデイ46277,ビーハッピーデイ46278,ビーハッピーデイ46270,ビーハッピーデイ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,0,　,1,2.02609E+17,24100279
20260922,中山,5,10,新馬・牝,芝,1600,ロックドダイアリー,牝,田辺裕信,久保田貴,美,エピファネイア,-2146826259,中山芝1600,-2146826259,46287,ロックドダイアリー46284,ロックドダイアリー46281,ロックドダイアリー46282,ロックドダイアリー46277,ロックドダイアリー46278,ロックドダイアリー46270,ロックドダイアリー46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,0,　,6,2.02609E+17,24106920
20260922,中山,5,11,新馬・牝,芝,1600,アマンドショコラ,牝,江田照男,田中剛,美,デクラレーションオブウォー,-2146826259,中山芝1600,-2146826259,46287,アマンドショコラ46284,アマンドショコラ46281,アマンドショコラ46282,アマンドショコラ46277,アマンドショコラ46278,アマンドショコラ46270,アマンドショコラ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,0,　,6,2.02609E+17,24105439
20260922,中山,5,12,新馬・牝,芝,1600,フェスタベラ,牝,杉原誠人,木村哲也,美,サートゥルナーリア,-2146826259,中山芝1600,-2146826259,46287,フェスタベラ46284,フェスタベラ46281,フェスタベラ46282,フェスタベラ46277,フェスタベラ46278,フェスタベラ46270,フェスタベラ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,0,　,7,2.02609E+17,24106584
20260922,中山,5,13,新馬・牝,芝,1600,ポテ,牝,内田博幸,尾形和幸,美,サリオス,-2146826259,中山芝1600,-2146826259,46287,ポテ46284,ポテ46281,ポテ46282,ポテ46277,ポテ46278,ポテ46270,ポテ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,0,　,7,2.02609E+17,24105138
20260922,中山,5,14,新馬・牝,芝,1600,ステラストリーム,牝,石田拓郎,尾形和幸,美,アジアエクスプレス,-2146826259,中山芝1600,-2146826259,46287,ステラストリーム46284,ステラストリーム46281,ステラストリーム46282,ステラストリーム46277,ステラストリーム46278,ステラストリーム46270,ステラストリーム46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,0,　,8,2.02609E+17,24103156
20260922,中山,5,15,新馬・牝,芝,1600,セレネリオン,牝,佐々木大,浅利英明,美,リアルスティール,-2146826259,中山芝1600,-2146826259,46287,セレネリオン46284,セレネリオン46281,セレネリオン46282,セレネリオン46277,セレネリオン46278,セレネリオン46270,セレネリオン46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,0,　,8,2.02609E+17,24101842
20260922,中山,5,2,新馬・牝,芝,1600,ローズサルーテ,牝,小崎綾也,松永康利,美,ロジャーバローズ,-2146826259,中山芝1600,-2146826259,46287,ローズサルーテ46284,ローズサルーテ46281,ローズサルーテ46282,ローズサルーテ46277,ローズサルーテ46278,ローズサルーテ46270,ローズサルーテ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,0,　,2,2.02609E+17,24104587
20260922,中山,5,3,新馬・牝,芝,1600,アイファーエリース,牝,松岡正海,蛯名利弘,美,アイファーソング,-2146826259,中山芝1600,-2146826259,46287,アイファーエリース46284,アイファーエリース46281,アイファーエリース46282,アイファーエリース46277,アイファーエリース46278,アイファーエリース46270,アイファーエリース46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,0,　,2,2.02609E+17,24108140
20260922,中山,5,4,新馬・牝,芝,1600,コスモグリュー,牝,柴田大知,田島俊明,美,ベンバトル,-2146826259,中山芝1600,-2146826259,46287,コスモグリュー46284,コスモグリュー46281,コスモグリュー46282,コスモグリュー46277,コスモグリュー46278,コスモグリュー46270,コスモグリュー46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,0,　,3,2.02609E+17,24103603
